Heuristic,Run Time,Instance ID,t_0,alpha,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,Best Solution As String
Simulated Annealing with Geometric Cooling,20,5,54.0, 62.0, 57.0, 54.0, 56.0, 58.0, 41.0, 56.0, 55.0, 55.0, 60.0, 56.0, 36.0, 45.0, 58.0, 52.0, 45.0, 47.0, 55.0, 56.0, 51.0, 57.0, 55.0, 52.0, 51.0, 52.0, 58.0, 59.0, 60.0, 52.0,001011111011101101101001001111010000000000110110001100110011111001000111001010100001000001110001010110101000000110001011100011000000100100100011000100101001011100110110111010001111101011100010001101101110110000001110101101101001111000110000010010011100000000110111101111111101111101111110001000110011110000010101010111111001100111111101111111111111111111111110100111101111111111111111111111111111111110100111110100111001000011111011100100000001100001001110010000000000100001000000000111000000100111000111100010000101111111111111100011111000010110000011111000010110010000110101010110110110000110001111010010000010010000010101111010100000110101111010100010100101111010100010100100010001100010001111
Simulated Annealing with Geometric Cooling,20,5,54.0, 62.0, 57.0, 54.0, 56.0, 58.0, 41.0, 56.0, 55.0, 55.0, 60.0, 56.0, 36.0, 45.0, 58.0, 52.0, 45.0, 47.0, 55.0, 56.0, 51.0, 57.0, 55.0, 52.0, 51.0, 52.0, 58.0, 59.0, 60.0, 52.0,001011111011101101101001001111010000000000110110001100110011111001000111001010100001000001110001010110101000000110001011100011000000100100100011000100101001011100110110111010001111101011100010001101101110110000001110101101101001111000110000010010011100000000110111101111111101111101111110001000110011110000010101010111111001100111111101111111111111111111111110100111101111111111111111111111111111111110100111110100111001000011111011100100000001100001001110010000000000100001000000000111000000100111000111100010000101111111111111100011111000010110000011111000010110010000110101010110110110000110001111010010000010010000010101111010100000110101111010100010100101111010100010100100010001100010001111
Simulated Annealing with Geometric Cooling,20,5,54.0, 62.0, 57.0, 54.0, 56.0, 58.0, 41.0, 56.0, 55.0, 55.0, 60.0, 56.0, 36.0, 45.0, 58.0, 52.0, 45.0, 47.0, 55.0, 56.0, 51.0, 57.0, 55.0, 52.0, 51.0, 52.0, 58.0, 59.0, 60.0, 52.0,001011111011101101101001001111010000000000110110001100110011111001000111001010100001000001110001010110101000000110001011100011000000100100100011000100101001011100110110111010001111101011100010001101101110110000001110101101101001111000110000010010011100000000110111101111111101111101111110001000110011110000010101010111111001100111111101111111111111111111111110100111101111111111111111111111111111111110100111110100111001000011111011100100000001100001001110010000000000100001000000000111000000100111000111100010000101111111111111100011111000010110000011111000010110010000110101010110110110000110001111010010000010010000010101111010100000110101111010100010100101111010100010100100010001100010001111
Simulated Annealing with Geometric Cooling,20,5,54.0, 62.0, 57.0, 54.0, 56.0, 58.0, 41.0, 56.0, 55.0, 55.0, 60.0, 56.0, 36.0, 45.0, 58.0, 52.0, 45.0, 47.0, 55.0, 56.0, 51.0, 57.0, 55.0, 52.0, 51.0, 52.0, 58.0, 59.0, 60.0, 52.0,001011111011101101101001001111010000000000110110001100110011111001000111001010100001000001110001010110101000000110001011100011000000100100100011000100101001011100110110111010001111101011100010001101101110110000001110101101101001111000110000010010011100000000110111101111111101111101111110001000110011110000010101010111111001100111111101111111111111111111111110100111101111111111111111111111111111111110100111110100111001000011111011100100000001100001001110010000000000100001000000000111000000100111000111100010000101111111111111100011111000010110000011111000010110010000110101010110110110000110001111010010000010010000010101111010100000110101111010100010100101111010100010100100010001100010001111
